t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788444384.2253454,container:cyclical:1,0.0,163.57,4
1788444384.427304,container:cyclical:1,0.0,163.57,4
1788444384.629274,container:cyclical:1,0.0,163.57,4
1788444384.8312583,container:cyclical:1,0.0,163.57,4
1788444385.033237,container:cyclical:1,0.0,163.57,4
1788444385.2351727,container:cyclical:1,0.0,163.57,4
1788444385.4378092,container:cyclical:1,0.0,163.57,4
1788444385.640379,container:cyclical:1,0.0,163.57,4
1788444385.8432558,container:cyclical:1,0.0,163.57,4
1788444386.045444,container:cyclical:1,0.0,163.57,4
1788444386.2479653,container:cyclical:1,0.0,163.57,4
1788444386.450109,container:cyclical:1,4.9,163.57,4
1788444386.651926,container:cyclical:1,0.0,163.57,4
1788444386.8547943,container:cyclical:1,0.0,163.57,4
1788444387.0574749,container:cyclical:1,4.9,163.57,4
1788444387.259127,container:cyclical:1,0.0,163.57,4
1788444387.46134,container:cyclical:1,0.0,163.57,4
1788444387.6632183,container:cyclical:1,0.0,163.57,4
1788444387.8651536,container:cyclical:1,0.0,163.57,4
1788444388.067118,container:cyclical:1,0.0,163.57,4
1788444388.2694411,container:cyclical:1,0.0,163.57,4
1788444388.4713519,container:cyclical:1,0.0,163.57,4
1788444388.6734293,container:cyclical:1,4.9,163.57,4
1788444388.8792644,container:cyclical:1,0.0,163.64,4
1788444389.0821455,container:cyclical:1,14.7,163.98,4
1788444389.2842724,container:cyclical:1,0.0,163.98,4
1788444389.4863224,container:cyclical:1,0.0,163.98,4
1788444389.688291,container:cyclical:1,0.0,163.98,4
1788444389.8904383,container:cyclical:1,0.0,163.98,4
1788444390.0923371,container:cyclical:1,0.0,163.98,4
1788444390.2943358,container:cyclical:1,0.0,163.98,4
1788444390.4962106,container:cyclical:1,0.0,163.98,4
1788444390.698283,container:cyclical:1,4.9,163.98,4
1788444390.9000347,container:cyclical:1,0.0,163.98,4
1788444391.1019368,container:cyclical:1,0.0,163.98,4
1788444391.3037348,container:cyclical:1,0.0,163.98,4
1788444391.5374112,container:cyclical:1,4.3,163.98,4
1788444391.7394502,container:cyclical:1,0.0,163.98,4
1788444391.9411843,container:cyclical:1,0.0,163.98,4
1788444392.1429648,container:cyclical:1,5.0,163.98,4
1788444392.3447266,container:cyclical:1,0.0,163.98,4
1788444392.546659,container:cyclical:1,5.0,163.98,4
1788444392.748721,container:cyclical:1,0.0,163.98,4
1788444392.9506774,container:cyclical:1,0.0,163.98,4
1788444393.1524532,container:cyclical:1,0.0,163.98,4
1788444393.3544128,container:cyclical:1,0.0,163.98,4
1788444393.5562534,container:cyclical:1,0.0,163.98,4
1788444393.7581,container:cyclical:1,0.0,163.98,4
1788444393.9598444,container:cyclical:1,0.0,163.98,4
1788444394.1615846,container:cyclical:1,0.0,163.98,4
1788444394.363528,container:cyclical:1,0.0,163.98,4
1788444394.565336,container:cyclical:1,0.0,163.98,4
1788444394.7672772,container:cyclical:1,0.0,163.98,4
1788444394.9691217,container:cyclical:1,0.0,163.98,4
1788444395.171133,container:cyclical:1,5.0,163.98,4
1788444395.3730297,container:cyclical:1,0.0,163.98,4
1788444395.5751228,container:cyclical:1,0.0,163.98,4
1788444395.777076,container:cyclical:1,0.0,163.98,4
1788444395.9789217,container:cyclical:1,0.0,163.98,4
1788444396.1808877,container:cyclical:1,0.0,163.98,4
1788444396.382811,container:cyclical:1,0.0,163.98,4
