t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788952006.1835344,serverless_reactive:cyclical:0,141.4,165.01,4
1788952006.3876667,serverless_reactive:cyclical:0,0.0,165.01,4
1788952006.5903094,serverless_reactive:cyclical:0,0.0,165.01,4
1788952006.7926977,serverless_reactive:cyclical:0,0.0,165.01,4
1788952006.9952714,serverless_reactive:cyclical:0,0.0,165.01,4
1788952007.1976578,serverless_reactive:cyclical:0,0.0,165.01,4
1788952007.4000938,serverless_reactive:cyclical:0,0.0,165.01,4
1788952007.6024704,serverless_reactive:cyclical:0,0.0,165.01,4
1788952007.8054519,serverless_reactive:cyclical:0,0.0,165.01,4
1788952008.0095372,serverless_reactive:cyclical:0,0.0,165.01,4
1788952008.2120392,serverless_reactive:cyclical:0,9.8,165.01,4
1788952008.4142046,serverless_reactive:cyclical:0,0.0,165.01,4
1788952008.617179,serverless_reactive:cyclical:0,0.0,165.01,4
1788952008.8196962,serverless_reactive:cyclical:0,0.0,165.01,4
1788952009.022871,serverless_reactive:cyclical:0,0.0,165.01,4
1788952009.2253482,serverless_reactive:cyclical:0,0.0,165.01,4
1788952009.428669,serverless_reactive:cyclical:0,0.0,165.01,4
1788952009.631497,serverless_reactive:cyclical:0,0.0,165.01,4
1788952009.8339033,serverless_reactive:cyclical:0,4.9,165.01,4
1788952010.0376432,serverless_reactive:cyclical:0,0.0,165.01,4
1788952010.240259,serverless_reactive:cyclical:0,0.0,165.01,4
1788952010.4428594,serverless_reactive:cyclical:0,4.9,165.01,4
1788952010.6454957,serverless_reactive:cyclical:0,0.0,165.01,4
1788952010.848042,serverless_reactive:cyclical:0,0.0,165.01,4
1788952011.0505908,serverless_reactive:cyclical:0,0.0,165.01,4
1788952011.2528615,serverless_reactive:cyclical:0,4.9,165.01,4
1788952011.455459,serverless_reactive:cyclical:0,0.0,165.01,4
1788952011.6584983,serverless_reactive:cyclical:0,0.0,165.01,4
1788952011.8611486,serverless_reactive:cyclical:0,0.0,165.01,4
1788952012.0639882,serverless_reactive:cyclical:0,0.0,165.01,4
1788952012.2662983,serverless_reactive:cyclical:0,4.9,165.01,4
1788952012.4686449,serverless_reactive:cyclical:0,4.9,165.01,4
1788952012.670788,serverless_reactive:cyclical:0,0.0,165.01,4
1788952012.8731165,serverless_reactive:cyclical:0,0.0,165.01,4
1788952013.0759895,serverless_reactive:cyclical:0,0.0,165.01,4
1788952013.2788966,serverless_reactive:cyclical:0,0.0,165.01,4
1788952013.4812539,serverless_reactive:cyclical:0,0.0,165.01,4
1788952013.683667,serverless_reactive:cyclical:0,0.0,165.01,4
1788952013.8866084,serverless_reactive:cyclical:0,0.0,165.01,4
1788952014.0893612,serverless_reactive:cyclical:0,0.0,165.01,4
1788952014.292259,serverless_reactive:cyclical:0,0.0,165.01,4
1788952014.4945161,serverless_reactive:cyclical:0,0.0,122.43,3
1788952014.6967523,serverless_reactive:cyclical:0,0.0,122.43,3
1788952014.899139,serverless_reactive:cyclical:0,0.0,79.89,2
1788952015.1012404,serverless_reactive:cyclical:0,0.0,37.31,1
1788952015.3032753,serverless_reactive:cyclical:0,0.0,37.31,1
1788952015.5053606,serverless_reactive:cyclical:0,0.0,37.31,1
1788952015.7084086,serverless_reactive:cyclical:0,0.0,37.31,1
1788952015.9110663,serverless_reactive:cyclical:0,0.0,37.31,1
1788952016.1172585,serverless_reactive:cyclical:0,9.7,102.28,4
1788952016.3236823,serverless_reactive:cyclical:0,193.8,134.7,4
1788952016.5320265,serverless_reactive:cyclical:0,187.2,149.93,4
1788952016.734294,serverless_reactive:cyclical:0,187.9,163.68,4
1788952017.6867807,serverless_reactive:cyclical:1,0.0,36.6,1
1788952017.889178,serverless_reactive:cyclical:1,0.0,36.6,1
1788952018.0917778,serverless_reactive:cyclical:1,0.0,36.6,1
1788952018.2941995,serverless_reactive:cyclical:1,0.0,36.6,1
1788952018.496357,serverless_reactive:cyclical:1,0.0,36.6,1
1788952018.698335,serverless_reactive:cyclical:1,0.0,36.6,1
1788952018.900325,serverless_reactive:cyclical:1,0.0,36.6,1
1788952019.1021936,serverless_reactive:cyclical:1,0.0,36.6,1
1788952019.3042905,serverless_reactive:cyclical:1,0.0,36.6,1
1788952019.5062118,serverless_reactive:cyclical:1,0.0,36.6,1
1788952019.7083857,serverless_reactive:cyclical:1,0.0,36.6,1
