t,label,cpu_pct_sum,rss_mb_sum,n_procs,run_label
1788973745.9865382,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973746.1882153,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973746.389959,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973746.5917013,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973746.7934048,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973746.9950397,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973747.1966088,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973747.3982546,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973747.5999444,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973747.80162,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973748.0032687,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973748.2049892,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973748.4066758,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973748.6083095,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973748.8100252,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973749.0118754,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973749.2137797,serverless_predictive_movavg:bimodal:12,5.0,37.22,1,serverless_predictive_movavg
1788973749.4154356,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973749.6170952,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973749.818812,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973750.0204217,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973750.2221248,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973750.4237318,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973750.625486,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973750.8271832,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973751.028841,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973751.2305295,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973751.4321492,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973751.633838,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973751.8357093,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973752.0375535,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973752.2392426,serverless_predictive_movavg:bimodal:12,0.0,37.22,1,serverless_predictive_movavg
1788973752.4467351,serverless_predictive_movavg:bimodal:12,9.6,117.41,4,serverless_predictive_movavg
1788973752.6484022,serverless_predictive_movavg:bimodal:12,198.3,145.32,4,serverless_predictive_movavg
1788973752.850876,serverless_predictive_movavg:bimodal:12,182.7,163.76,4,serverless_predictive_movavg
1788973753.0537038,serverless_predictive_movavg:bimodal:12,14.8,165.15,4,serverless_predictive_movavg
1788973753.2556238,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973753.4574578,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973753.6592963,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973753.8611655,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973754.062992,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973754.2648225,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973754.4669015,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973754.6688168,serverless_predictive_movavg:bimodal:12,5.0,165.15,4,serverless_predictive_movavg
1788973754.8707185,serverless_predictive_movavg:bimodal:12,5.0,165.15,4,serverless_predictive_movavg
1788973755.0725794,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973755.2745001,serverless_predictive_movavg:bimodal:12,5.0,165.15,4,serverless_predictive_movavg
1788973755.4763114,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973755.6784606,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973755.8805962,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973756.0824769,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973756.284292,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973756.4861386,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973756.6880248,serverless_predictive_movavg:bimodal:12,5.0,165.15,4,serverless_predictive_movavg
1788973756.8899615,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973757.0918033,serverless_predictive_movavg:bimodal:12,5.0,165.15,4,serverless_predictive_movavg
1788973757.2937477,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973757.4956996,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973757.697547,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973757.8996346,serverless_predictive_movavg:bimodal:12,0.0,165.15,4,serverless_predictive_movavg
1788973758.1019204,serverless_predictive_movavg:bimodal:12,14.7,165.16,4,serverless_predictive_movavg
1788973758.303781,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973758.5058832,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973758.7079804,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973758.9100797,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973759.1123238,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973759.31442,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973759.5162659,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973759.7182164,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973759.9199734,serverless_predictive_movavg:bimodal:12,5.0,165.16,4,serverless_predictive_movavg
1788973760.1220005,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973760.3242915,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973760.5261562,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973760.7280192,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973760.9299777,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973761.1322954,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973761.334197,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973761.535989,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973761.7379477,serverless_predictive_movavg:bimodal:12,5.0,165.16,4,serverless_predictive_movavg
1788973761.9400191,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973762.1419199,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973762.3437822,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973762.5456345,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973762.7474337,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973762.949381,serverless_predictive_movavg:bimodal:12,5.0,165.16,4,serverless_predictive_movavg
1788973763.151229,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973763.3534195,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973763.5555656,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973763.75757,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973763.9596105,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973764.1615698,serverless_predictive_movavg:bimodal:12,0.0,165.16,4,serverless_predictive_movavg
1788973764.363629,serverless_predictive_movavg:bimodal:12,4.9,165.16,4,serverless_predictive_movavg
1788973764.5658824,serverless_predictive_movavg:bimodal:12,0.0,122.58,3,serverless_predictive_movavg
1788973764.7677681,serverless_predictive_movavg:bimodal:12,5.0,80.04,2,serverless_predictive_movavg
1788973764.9699397,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973765.1721756,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973765.3738837,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973765.5757103,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973765.7774694,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973765.9791427,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973766.1808302,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973766.3824863,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973766.584197,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973766.7863271,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973766.9879615,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973767.1902518,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973767.3918,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973767.5942383,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973767.795834,serverless_predictive_movavg:bimodal:12,0.0,37.35,1,serverless_predictive_movavg
1788973767.9976537,serverless_predictive_movavg:bimodal:12,5.0,37.35,1,serverless_predictive_movavg
1788973768.1993322,serverless_predictive_movavg:bimodal:12,0.0,60.29,2,serverless_predictive_movavg
1788973768.4010372,serverless_predictive_movavg:bimodal:12,99.2,74.98,2,serverless_predictive_movavg
1788973768.6030476,serverless_predictive_movavg:bimodal:12,49.6,80.01,2,serverless_predictive_movavg
1788973768.804923,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973769.0066195,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973769.2082653,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973769.4100287,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973769.6117961,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973769.8138204,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973770.0155313,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973770.2173064,serverless_predictive_movavg:bimodal:12,5.0,80.01,2,serverless_predictive_movavg
1788973770.419024,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973770.6208053,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973770.8224833,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973771.0241513,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973771.2259538,serverless_predictive_movavg:bimodal:12,0.0,80.01,2,serverless_predictive_movavg
1788973771.4284484,serverless_predictive_movavg:bimodal:12,4.9,105.93,4,serverless_predictive_movavg
1788973771.6306958,serverless_predictive_movavg:bimodal:12,192.8,151.45,4,serverless_predictive_movavg
1788973771.8328502,serverless_predictive_movavg:bimodal:12,187.9,165.12,4,serverless_predictive_movavg
1788973772.0348976,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973772.2366974,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973772.4387486,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973772.6406028,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973772.8425126,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973773.0443661,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973773.2466192,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973773.4485056,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973773.6504517,serverless_predictive_movavg:bimodal:12,5.0,165.12,4,serverless_predictive_movavg
1788973773.8524604,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973774.054489,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973774.2565238,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973774.4584315,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973774.660392,serverless_predictive_movavg:bimodal:12,5.0,165.12,4,serverless_predictive_movavg
1788973774.8624012,serverless_predictive_movavg:bimodal:12,4.9,165.12,4,serverless_predictive_movavg
1788973775.0643775,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973775.2664394,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973775.4682343,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973775.6710844,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973775.8729718,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973776.0750692,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973776.277196,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973776.4795256,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973776.6814682,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973776.8833897,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973777.0853732,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973777.2874231,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973777.4899802,serverless_predictive_movavg:bimodal:12,0.0,165.12,4,serverless_predictive_movavg
1788973778.379895,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973778.5817554,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973778.7836173,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973778.9855983,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973779.1873744,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973779.3896017,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973779.5916052,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973779.7936373,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973779.9955425,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973780.1994314,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973780.401321,serverless_predictive_movavg:bimodal:13,0.0,36.6,1,serverless_predictive_movavg
1788973780.6109765,serverless_predictive_movavg:bimodal:13,9.5,115.34,4,serverless_predictive_movavg
1788973780.8130534,serverless_predictive_movavg:bimodal:13,193.0,142.08,4,serverless_predictive_movavg
1788973781.017737,serverless_predictive_movavg:bimodal:13,195.5,159.3,4,serverless_predictive_movavg
1788973781.2206044,serverless_predictive_movavg:bimodal:13,93.6,164.89,4,serverless_predictive_movavg
1788973781.4228442,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973781.6249,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973781.82699,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973782.0289218,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973782.2311888,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973782.4333065,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973782.6353457,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973782.8374667,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973783.0397527,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973783.2421188,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973783.4443574,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973783.646569,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973783.8489416,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973784.0510848,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973784.2532618,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973784.4559636,serverless_predictive_movavg:bimodal:13,4.9,164.89,4,serverless_predictive_movavg
1788973784.6581488,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973784.860384,serverless_predictive_movavg:bimodal:13,4.9,164.89,4,serverless_predictive_movavg
1788973785.0625157,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973785.264552,serverless_predictive_movavg:bimodal:13,0.0,164.89,4,serverless_predictive_movavg
1788973785.4666536,serverless_predictive_movavg:bimodal:13,4.9,164.89,4,serverless_predictive_movavg
1788973785.668724,serverless_predictive_movavg:bimodal:13,9.8,164.9,4,serverless_predictive_movavg
1788973785.870876,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973786.0730855,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973786.275119,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973786.477958,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973786.6799798,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973786.8820207,serverless_predictive_movavg:bimodal:13,4.9,164.9,4,serverless_predictive_movavg
1788973787.0848424,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973787.2869034,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973787.4892566,serverless_predictive_movavg:bimodal:13,4.9,164.9,4,serverless_predictive_movavg
1788973787.691211,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973787.8934643,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973788.0955267,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973788.2977505,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973788.499867,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973788.701915,serverless_predictive_movavg:bimodal:13,9.8,164.9,4,serverless_predictive_movavg
1788973788.9039695,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973789.106369,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973789.3083405,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973789.510316,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973789.712279,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973789.9143202,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973790.1163356,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973790.3183272,serverless_predictive_movavg:bimodal:13,5.0,164.9,4,serverless_predictive_movavg
1788973790.520336,serverless_predictive_movavg:bimodal:13,0.0,164.9,4,serverless_predictive_movavg
1788973790.722365,serverless_predictive_movavg:bimodal:13,4.9,164.91,4,serverless_predictive_movavg
1788973790.9245489,serverless_predictive_movavg:bimodal:13,0.0,164.91,4,serverless_predictive_movavg
1788973791.126634,serverless_predictive_movavg:bimodal:13,0.0,164.91,4,serverless_predictive_movavg
1788973791.3286066,serverless_predictive_movavg:bimodal:13,0.0,164.91,4,serverless_predictive_movavg
1788973791.5311823,serverless_predictive_movavg:bimodal:13,0.0,164.91,4,serverless_predictive_movavg
1788973791.7333167,serverless_predictive_movavg:bimodal:13,0.0,164.91,4,serverless_predictive_movavg
1788973791.936259,serverless_predictive_movavg:bimodal:13,0.0,187.27,5,serverless_predictive_movavg
1788973792.1383445,serverless_predictive_movavg:bimodal:13,98.9,159.16,4,serverless_predictive_movavg
1788973792.3403578,serverless_predictive_movavg:bimodal:13,59.4,122.39,3,serverless_predictive_movavg
1788973792.5422556,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973792.7441547,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973792.9461076,serverless_predictive_movavg:bimodal:13,5.0,79.84,2,serverless_predictive_movavg
1788973793.148029,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973793.3499985,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973793.5518005,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973793.7537758,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973793.9556243,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973794.1574364,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973794.3592327,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973794.5609744,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973794.762743,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973794.9645238,serverless_predictive_movavg:bimodal:13,5.0,79.84,2,serverless_predictive_movavg
1788973795.1666348,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973795.3685045,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973795.5704184,serverless_predictive_movavg:bimodal:13,0.0,79.84,2,serverless_predictive_movavg
1788973795.7722583,serverless_predictive_movavg:bimodal:13,5.0,79.84,2,serverless_predictive_movavg
1788973795.974611,serverless_predictive_movavg:bimodal:13,0.0,82.13,3,serverless_predictive_movavg
1788973796.1768553,serverless_predictive_movavg:bimodal:13,103.8,145.75,4,serverless_predictive_movavg
1788973796.3786266,serverless_predictive_movavg:bimodal:13,203.2,164.63,4,serverless_predictive_movavg
1788973796.5809367,serverless_predictive_movavg:bimodal:13,4.9,165.07,4,serverless_predictive_movavg
1788973796.7839575,serverless_predictive_movavg:bimodal:13,4.9,165.07,4,serverless_predictive_movavg
1788973796.9872386,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973797.1902864,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973797.3922906,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973797.5943673,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973797.7964664,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973797.9985216,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973798.2005873,serverless_predictive_movavg:bimodal:13,5.0,165.07,4,serverless_predictive_movavg
1788973798.4026918,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973798.6046944,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973798.8070395,serverless_predictive_movavg:bimodal:13,4.9,165.07,4,serverless_predictive_movavg
1788973799.009184,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973799.2111995,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973799.4133127,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973799.6154554,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973799.817569,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973800.019549,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973800.2215881,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973800.4242096,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973800.6263278,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973800.8283179,serverless_predictive_movavg:bimodal:13,5.0,165.07,4,serverless_predictive_movavg
1788973801.0305097,serverless_predictive_movavg:bimodal:13,4.9,165.07,4,serverless_predictive_movavg
1788973801.2325583,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973801.4352558,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973801.637493,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973801.8397217,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973802.041797,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973802.2439432,serverless_predictive_movavg:bimodal:13,0.0,165.07,4,serverless_predictive_movavg
1788973802.446085,serverless_predictive_movavg:bimodal:13,0.0,122.38,3,serverless_predictive_movavg
1788973802.6481357,serverless_predictive_movavg:bimodal:13,0.0,122.38,3,serverless_predictive_movavg
1788973802.8500967,serverless_predictive_movavg:bimodal:13,5.0,96.02,3,serverless_predictive_movavg
1788973803.0518675,serverless_predictive_movavg:bimodal:13,94.2,73.85,2,serverless_predictive_movavg
