t,label,cpu_pct_sum,rss_mb_sum,n_procs
1788432808.2557135,serverless_reactive:low:2,0.0,121.84,3
1788432808.4581573,serverless_reactive:low:2,0.0,121.84,3
1788432808.6601746,serverless_reactive:low:2,0.0,121.84,3
1788432808.8624213,serverless_reactive:low:2,4.9,121.85,3
1788432809.0644038,serverless_reactive:low:2,0.0,121.85,3
1788432809.2667923,serverless_reactive:low:2,0.0,121.85,3
1788432809.4689462,serverless_reactive:low:2,4.9,121.85,3
1788432809.6714242,serverless_reactive:low:2,0.0,121.85,3
1788432809.8732266,serverless_reactive:low:2,0.0,121.85,3
1788432810.0748222,serverless_reactive:low:2,0.0,121.85,3
1788432810.2781148,serverless_reactive:low:2,9.8,121.85,3
1788432810.4808137,serverless_reactive:low:2,0.0,121.85,3
1788432810.6835237,serverless_reactive:low:2,4.9,79.38,2
1788432810.8852808,serverless_reactive:low:2,0.0,79.38,2
1788432811.0876136,serverless_reactive:low:2,0.0,79.38,2
1788432811.2893784,serverless_reactive:low:2,0.0,79.38,2
1788432811.491959,serverless_reactive:low:2,0.0,79.38,2
1788432811.6944828,serverless_reactive:low:2,4.9,79.38,2
1788432811.8969362,serverless_reactive:low:2,0.0,79.38,2
1788432812.099222,serverless_reactive:low:2,4.9,79.38,2
1788432812.301618,serverless_reactive:low:2,0.0,79.38,2
1788432812.5041316,serverless_reactive:low:2,0.0,79.38,2
1788432812.706609,serverless_reactive:low:2,0.0,79.38,2
1788432812.9098494,serverless_reactive:low:2,0.0,79.38,2
1788432813.1137178,serverless_reactive:low:2,0.0,79.38,2
1788432813.3158407,serverless_reactive:low:2,4.9,79.38,2
1788432813.5177891,serverless_reactive:low:2,5.0,79.38,2
1788432813.720337,serverless_reactive:low:2,0.0,79.38,2
1788432813.923297,serverless_reactive:low:2,4.9,79.38,2
1788432814.1250226,serverless_reactive:low:2,0.0,79.38,2
1788432814.3270197,serverless_reactive:low:2,0.0,79.38,2
1788432814.5298011,serverless_reactive:low:2,0.0,79.38,2
1788432814.7320814,serverless_reactive:low:2,0.0,79.38,2
1788432814.9341376,serverless_reactive:low:2,4.9,79.38,2
1788432815.1366918,serverless_reactive:low:2,4.9,79.38,2
1788432815.3394637,serverless_reactive:low:2,0.0,79.39,2
1788432815.5414345,serverless_reactive:low:2,0.0,79.39,2
1788432815.7430842,serverless_reactive:low:2,0.0,79.39,2
1788432816.7058434,serverless_reactive:low:3,0.0,36.57,1
1788432816.9084072,serverless_reactive:low:3,4.9,71.73,2
1788432817.1165612,serverless_reactive:low:3,96.1,112.35,3
1788432817.3190098,serverless_reactive:low:3,93.9,119.88,3
1788432817.5207725,serverless_reactive:low:3,19.9,121.98,3
1788432817.7229514,serverless_reactive:low:3,4.9,121.98,3
1788432817.9251723,serverless_reactive:low:3,0.0,121.98,3
1788432818.127607,serverless_reactive:low:3,0.0,121.98,3
1788432818.3295999,serverless_reactive:low:3,0.0,121.98,3
1788432818.5327284,serverless_reactive:low:3,4.9,121.98,3
1788432818.734829,serverless_reactive:low:3,0.0,121.98,3
1788432818.9370708,serverless_reactive:low:3,0.0,121.98,3
1788432819.1399932,serverless_reactive:low:3,0.0,121.98,3
1788432819.3418884,serverless_reactive:low:3,0.0,121.98,3
1788432819.544087,serverless_reactive:low:3,4.9,121.98,3
1788432819.7463646,serverless_reactive:low:3,4.9,121.98,3
1788432819.949544,serverless_reactive:low:3,4.9,121.98,3
1788432820.1520703,serverless_reactive:low:3,0.0,121.98,3
1788432820.353961,serverless_reactive:low:3,0.0,121.98,3
1788432820.5558922,serverless_reactive:low:3,0.0,121.98,3
1788432820.7580988,serverless_reactive:low:3,0.0,121.98,3
1788432820.960404,serverless_reactive:low:3,4.9,121.98,3
1788432821.1624038,serverless_reactive:low:3,0.0,121.98,3
1788432821.365365,serverless_reactive:low:3,4.9,121.98,3
1788432821.5679739,serverless_reactive:low:3,0.0,121.98,3
1788432821.7703097,serverless_reactive:low:3,0.0,121.99,3
1788432821.9724586,serverless_reactive:low:3,0.0,121.99,3
1788432822.1758258,serverless_reactive:low:3,4.9,121.99,3
