t,label,cpu_pct_sum,rss_mb_sum,n_procs,startup_lead_s
1788975512.4904122,serverless_predictive_ewma:cyclical:1,0.0,37.09,1,0.1
1788975512.692206,serverless_predictive_ewma:cyclical:1,0.0,37.09,1,0.1
1788975512.8940463,serverless_predictive_ewma:cyclical:1,0.0,37.09,1,0.1
1788975513.09578,serverless_predictive_ewma:cyclical:1,0.0,37.09,1,0.1
1788975513.297639,serverless_predictive_ewma:cyclical:1,0.0,37.09,1,0.1
1788975513.5060275,serverless_predictive_ewma:cyclical:1,4.8,58.52,4,0.1
1788975513.707866,serverless_predictive_ewma:cyclical:1,188.3,124.32,4,0.1
1788975513.9098573,serverless_predictive_ewma:cyclical:1,198.1,147.59,4,0.1
1788975514.111809,serverless_predictive_ewma:cyclical:1,158.5,162.74,4,0.1
1788975514.3142083,serverless_predictive_ewma:cyclical:1,19.8,165.18,4,0.1
1788975514.5161119,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975514.7181063,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975514.9202645,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975515.1222422,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975515.3242128,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975515.5261908,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975515.7281427,serverless_predictive_ewma:cyclical:1,5.0,165.18,4,0.1
1788975515.9308062,serverless_predictive_ewma:cyclical:1,4.9,165.18,4,0.1
1788975516.1330974,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975516.3362134,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975516.5381384,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975516.7409558,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975516.9438412,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975517.145769,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975517.3475163,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975517.5504756,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975517.7522855,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975517.9543226,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975518.1561353,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975518.3580444,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975518.559805,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975518.7622788,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975518.964809,serverless_predictive_ewma:cyclical:1,4.9,165.18,4,0.1
1788975519.1665807,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975519.368423,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975519.5702705,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975519.7721946,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975519.9741747,serverless_predictive_ewma:cyclical:1,10.0,165.18,4,0.1
1788975520.1760392,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975520.3779747,serverless_predictive_ewma:cyclical:1,0.0,165.18,4,0.1
1788975520.579816,serverless_predictive_ewma:cyclical:1,10.0,79.87,3,0.1
1788975520.7815437,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975520.9830663,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975521.184643,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975521.3862355,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975521.5881145,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975521.7898083,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975521.9913528,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975522.1929772,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975522.3944843,serverless_predictive_ewma:cyclical:1,0.0,37.25,1,0.1
1788975522.6042385,serverless_predictive_ewma:cyclical:1,9.5,115.28,4,0.1
1788975522.8061614,serverless_predictive_ewma:cyclical:1,193.1,145.4,4,0.1
1788975523.0125086,serverless_predictive_ewma:cyclical:1,184.8,162.19,4,0.1
1788975523.2146816,serverless_predictive_ewma:cyclical:1,34.5,165.08,4,0.1
1788975523.4164128,serverless_predictive_ewma:cyclical:1,5.0,165.08,4,0.1
1788975523.6182163,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975523.820045,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975524.0225015,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975524.2243686,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975524.426244,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975524.6312866,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975524.8349168,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975525.037024,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975525.2387514,serverless_predictive_ewma:cyclical:1,5.0,165.08,4,0.1
1788975525.4405107,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975525.6431165,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975525.8449295,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975526.047439,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975526.2496135,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975526.4518778,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975526.6541173,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975526.8561106,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975527.0580156,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975527.259917,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975527.4628494,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975527.664749,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975527.866959,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975528.0688574,serverless_predictive_ewma:cyclical:1,10.0,165.08,4,0.1
1788975528.2707872,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975528.4726515,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975528.6746674,serverless_predictive_ewma:cyclical:1,10.0,165.08,4,0.1
1788975528.8766434,serverless_predictive_ewma:cyclical:1,5.0,165.08,4,0.1
1788975529.0786943,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975529.2805474,serverless_predictive_ewma:cyclical:1,0.0,165.08,4,0.1
1788975529.4826825,serverless_predictive_ewma:cyclical:1,0.0,122.43,3,0.1
1788975529.6845315,serverless_predictive_ewma:cyclical:1,0.0,79.86,2,0.1
1788975529.8862622,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975530.087898,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975530.2896087,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975530.4912333,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975530.6933541,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975530.8950508,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975531.0968559,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975531.2985618,serverless_predictive_ewma:cyclical:1,0.0,37.29,1,0.1
1788975531.5003686,serverless_predictive_ewma:cyclical:1,9.9,83.36,4,0.1
1788975531.702067,serverless_predictive_ewma:cyclical:1,193.4,132.89,4,0.1
1788975531.906552,serverless_predictive_ewma:cyclical:1,200.6,154.44,4,0.1
1788975532.108169,serverless_predictive_ewma:cyclical:1,119.1,165.04,4,0.1
1788975532.3103213,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975532.5121462,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975532.7141774,serverless_predictive_ewma:cyclical:1,4.9,165.04,4,0.1
1788975532.9159822,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975533.117934,serverless_predictive_ewma:cyclical:1,10.0,165.04,4,0.1
1788975533.3198395,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975533.521842,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975533.7236567,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975533.9256423,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975534.1283972,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975534.3306448,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975534.5336077,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975534.735692,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975534.9379585,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975535.1406052,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975535.3427787,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975535.544911,serverless_predictive_ewma:cyclical:1,4.9,165.04,4,0.1
1788975535.747265,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975535.9492548,serverless_predictive_ewma:cyclical:1,5.0,165.04,4,0.1
1788975536.1512053,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975536.3535004,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975536.5555522,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975536.7576876,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975536.9597373,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975537.1618733,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975537.3641114,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975537.56736,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975537.7698975,serverless_predictive_ewma:cyclical:1,4.9,165.04,4,0.1
1788975537.9728997,serverless_predictive_ewma:cyclical:1,4.9,165.04,4,0.1
1788975538.17497,serverless_predictive_ewma:cyclical:1,0.0,165.04,4,0.1
1788975538.3780222,serverless_predictive_ewma:cyclical:1,0.0,122.52,3,0.1
1788975538.5800679,serverless_predictive_ewma:cyclical:1,0.0,79.87,2,0.1
1788975538.7822757,serverless_predictive_ewma:cyclical:1,0.0,79.87,2,0.1
1788975538.9842906,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975539.1862528,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975539.3881767,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975539.5900488,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975539.7920237,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975539.9939787,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975540.1958547,serverless_predictive_ewma:cyclical:1,0.0,37.33,1,0.1
1788975540.3983972,serverless_predictive_ewma:cyclical:1,4.9,98.82,4,0.1
1788975540.60295,serverless_predictive_ewma:cyclical:1,195.6,135.77,4,0.1
1788975540.8080487,serverless_predictive_ewma:cyclical:1,190.2,151.13,4,0.1
1788975541.0098038,serverless_predictive_ewma:cyclical:1,158.5,165.15,4,0.1
1788975541.8496394,serverless_predictive_ewma:cyclical:2,0.0,36.6,1,0.1
1788975542.0516417,serverless_predictive_ewma:cyclical:2,0.0,36.6,1,0.1
1788975542.253675,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975542.4556093,serverless_predictive_ewma:cyclical:2,5.0,36.61,1,0.1
1788975542.6573927,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975542.8592541,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975543.0610282,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975543.2625446,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975543.4643586,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975543.6662257,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975543.8680558,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975544.069973,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975544.271886,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975544.4738097,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975544.6757948,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975544.87796,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975545.0798326,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975545.281609,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975545.4834023,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975545.6850824,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975545.886857,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975546.0885904,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975546.2905178,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975546.492207,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975546.6942139,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975546.8959997,serverless_predictive_ewma:cyclical:2,5.0,36.61,1,0.1
1788975547.0978105,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975547.2995389,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975547.5014415,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975547.703322,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975547.9052749,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975548.1070392,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975548.308816,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975548.510543,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975548.712319,serverless_predictive_ewma:cyclical:2,5.0,36.61,1,0.1
1788975548.9141257,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975549.1156564,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975549.31818,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975549.5199473,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975549.721704,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975549.9235616,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975550.1254723,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975550.3271883,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975550.5298967,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975550.7318425,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975550.933842,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975551.1356506,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975551.3378143,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975551.5403676,serverless_predictive_ewma:cyclical:2,0.0,36.61,1,0.1
1788975551.7427046,serverless_predictive_ewma:cyclical:2,9.9,112.52,4,0.1
1788975551.9468422,serverless_predictive_ewma:cyclical:2,200.9,141.86,4,0.1
1788975552.1487086,serverless_predictive_ewma:cyclical:2,188.3,158.97,4,0.1
1788975552.3506985,serverless_predictive_ewma:cyclical:2,59.5,165.05,4,0.1
1788975552.55274,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975552.7556763,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975552.9593055,serverless_predictive_ewma:cyclical:2,4.9,165.05,4,0.1
1788975553.1622264,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975553.365011,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975553.5684721,serverless_predictive_ewma:cyclical:2,4.9,165.05,4,0.1
1788975553.7714796,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975553.9736502,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975554.175617,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975554.3777845,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975554.5798059,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975554.7818637,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975554.9838545,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975555.1857994,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975555.3877757,serverless_predictive_ewma:cyclical:2,5.0,165.05,4,0.1
1788975555.5898187,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975555.791768,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975555.993807,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975556.1963937,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975556.3984766,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975556.6005983,serverless_predictive_ewma:cyclical:2,4.9,165.05,4,0.1
1788975556.8026843,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975557.0048215,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975557.2067316,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975557.4086711,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975557.6105497,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975557.8127546,serverless_predictive_ewma:cyclical:2,4.9,165.05,4,0.1
1788975558.0147653,serverless_predictive_ewma:cyclical:2,0.0,165.05,4,0.1
1788975558.2166471,serverless_predictive_ewma:cyclical:2,5.0,165.05,4,0.1
1788975558.418743,serverless_predictive_ewma:cyclical:2,0.0,165.12,4,0.1
1788975558.6207168,serverless_predictive_ewma:cyclical:2,0.0,122.38,3,0.1
1788975558.8225863,serverless_predictive_ewma:cyclical:2,5.0,37.12,2,0.1
1788975559.0244176,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975559.2262638,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975559.4279985,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975559.6298602,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975559.831592,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975560.033528,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975560.2352514,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975560.4369602,serverless_predictive_ewma:cyclical:2,0.0,37.12,1,0.1
1788975560.6386728,serverless_predictive_ewma:cyclical:2,5.0,37.12,1,0.1
1788975560.8407867,serverless_predictive_ewma:cyclical:2,0.0,82.75,4,0.1
1788975561.042661,serverless_predictive_ewma:cyclical:2,193.3,132.92,4,0.1
1788975561.2467136,serverless_predictive_ewma:cyclical:2,205.8,151.39,4,0.1
1788975561.4485025,serverless_predictive_ewma:cyclical:2,124.0,165.01,4,0.1
1788975561.6505792,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975561.8529325,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975562.0548003,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975562.2572656,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975562.459273,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975562.6613457,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975562.8633068,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975563.0656219,serverless_predictive_ewma:cyclical:2,4.9,165.01,4,0.1
1788975563.2677915,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975563.4698653,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975563.6721256,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975563.8743246,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975564.076333,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975564.2786121,serverless_predictive_ewma:cyclical:2,4.9,165.01,4,0.1
1788975564.480655,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975564.6827343,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975564.884843,serverless_predictive_ewma:cyclical:2,4.9,165.01,4,0.1
1788975565.087157,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975565.2890937,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975565.4911273,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975565.6931837,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975565.8957682,serverless_predictive_ewma:cyclical:2,4.9,165.01,4,0.1
1788975566.097658,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975566.3001616,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975566.5022035,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975566.7039647,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975566.9061396,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975567.1091676,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975567.3111932,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975567.5133028,serverless_predictive_ewma:cyclical:2,0.0,165.01,4,0.1
1788975567.7151287,serverless_predictive_ewma:cyclical:2,5.0,165.01,4,0.1
1788975567.916921,serverless_predictive_ewma:cyclical:2,0.0,122.39,3,0.1
1788975568.118779,serverless_predictive_ewma:cyclical:2,0.0,79.84,2,0.1
1788975568.3212404,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975568.5235555,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975568.725366,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975568.9269283,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975569.1286137,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975569.3301773,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975569.5317032,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975569.7339454,serverless_predictive_ewma:cyclical:2,0.0,37.27,1,0.1
1788975569.9403834,serverless_predictive_ewma:cyclical:2,4.9,119.2,4,0.1
1788975570.1421235,serverless_predictive_ewma:cyclical:2,198.0,145.83,4,0.1
